Id,pred_log
1,12.224706268468482
2,12.103884443030639
3,12.268441539176282
4,12.069690101292245
5,12.588954624994592
6,11.956183138535305
7,12.5409645967151
8,12.3481577043685
9,11.78534042510703
10,11.74538589261724
11,11.735100831500988
12,12.824683005249154
13,11.756494276600385
14,12.278489450631255
15,11.966874885892675
16,11.750017959955827
17,11.927972828246723
18,11.593087243334413
19,11.935531947310624
20,11.693707327999297
21,12.71183172615881
22,11.77010039921945
23,12.33534510709294
24,11.834914158444917
25,11.934162956730617
26,12.444192820182106
27,11.801763691364128
28,12.567715829883543
29,12.112615275604357
30,11.110371268983181
31,11.414646218523437
32,11.867545148822332
33,12.16522148547096
34,12.029611299688918
35,12.590299539998494
36,12.614533138826777
37,11.898010947640275
38,11.946069722259917
39,11.793364312572892
40,11.326082111734737
41,11.841866384493741
42,12.110867445214497
43,11.904402907347269
44,11.782170600506793
45,11.858381230600717
46,12.54119365673778
47,12.449495205251196
48,12.430233892691183
49,11.507976288195211
50,11.74377532176962
51,12.097536837116042
52,11.646418156307462
53,11.589798221069426
54,12.806980383538606
55,11.701066548302336
56,11.988339402583005
57,12.308343698182977
58,12.169292066641423
59,13.077805654962683
60,11.707366987745889
61,12.066895194014046
62,11.519037477369789
63,12.255396050882139
64,11.856145141224575
65,12.349716975369907
66,12.560084829346076
67,12.41989696293023
68,12.260314760061299
69,11.278957874260108
70,12.313765387123418
71,12.6049612759305
72,11.733919659852095
73,12.164039136910702
74,11.866951296069903
75,11.593881062171555
76,11.455951136560136
77,11.682124323380853
78,11.6923156935625
79,11.715465898053298
80,11.604336918582437
81,12.19729611473549
82,12.036876773083302
83,12.359850699305627
84,11.719153190128882
85,12.03180666732457
86,12.488746040797102
87,12.06855458424549
88,12.017844835666237
89,10.911056129633927
90,11.721560600380391
91,11.492469826965674
92,11.654931158212039
93,11.829959420848075
94,12.052472822446857
95,12.221957482698764
96,12.124117254241916
97,12.295246055651559
98,11.715435757395822
99,11.249421097607106
100,11.697929476888067
101,12.264013518147156
102,12.044019038987612
103,11.692228892376507
104,12.131045390595997
105,11.943131051176048
106,12.405359647435816
107,11.454585821406475
108,11.47282260295502
109,11.67009838265185
110,12.256572600573628
111,11.863419865854267
112,12.023930363663123
113,12.756160169659559
114,12.337217932125693
115,12.326766386645849
116,12.039860312524908
117,11.769124616892586
118,11.860612320852532
119,12.715037010701957
120,12.059231075678172
121,12.020377499248964
122,11.457680359206218
123,11.833475845782981
124,11.989307547065737
125,12.041622202768902
126,11.413992862998708
127,11.806232838977776
128,11.364983899052037
129,11.900822387743277
130,11.864179091717661
131,12.330005218326395
132,12.270633538957528
133,11.870276444165658
134,12.259024543534306
135,12.090302129054093
136,12.120475858952837
137,11.889268154233553
138,12.147519725358936
139,12.438848655721666
140,12.231105204400633
141,11.549329415652934
142,12.379053707865003
143,11.713529589586948
144,12.278604395117382
145,11.813896924569429
146,11.7928427424106
147,11.594134530832065
148,12.27891565490254
149,11.871863646883957
150,11.61103361603981
151,11.8304682498548
152,12.713806052922797
153,12.140180562404321
154,12.200857777233686
155,11.580655045048063
156,11.283363896361543
157,11.583548259884283
158,12.452895531798344
159,12.382722391264423
160,12.590640773989985
