Id,pred_log
1,12.248457344063864
2,12.105983970164788
3,12.298357566146063
4,12.108154003919742
5,12.607200335371205
6,11.948937789604031
7,12.527738595832222
8,12.346148627544684
9,11.773721309236343
10,11.760057711790063
11,11.748210427491731
12,12.853195427380033
13,11.744261675461493
14,12.27595023523303
15,11.977945986280325
16,11.695013022038717
17,11.928016402454755
18,11.578329776039048
19,11.972087887397004
20,11.643158548158768
21,12.70159785194549
22,11.781621943631784
23,12.315384000502771
24,11.851031077170731
25,11.94320416505215
26,12.441011647023894
27,11.82413604718368
28,12.553880899020088
29,12.09366335150647
30,11.070289700487256
31,11.434207490724411
32,11.886333766812939
33,12.144322674786473
34,12.042202666319602
35,12.569735228155167
36,12.613963618664453
37,11.899778574957615
38,11.964292016972966
39,11.775788028338525
40,11.336062048825076
41,11.8479577388784
42,12.085160587236903
43,11.901000838088779
44,11.79410412744765
45,11.8469144173967
46,12.563798358041664
47,12.428989054504507
48,12.388062220272921
49,11.552097614761623
50,11.753559934574785
51,12.084198775710707
52,11.616424844849435
53,11.569292056861645
54,12.847419205996964
55,11.710888861987595
56,11.969912916690829
57,12.26960824696882
58,12.177692221515382
59,13.063143928829405
60,11.698178818230819
61,12.037666805056462
62,11.492524572510597
63,12.25213690793109
64,11.821513204479317
65,12.342610734940862
66,12.615646599814866
67,12.421172585671988
68,12.252077312594105
69,11.256096814154722
70,12.295461665294122
71,12.525793190609047
72,11.751110714546453
73,12.164523760212564
74,11.860915229523851
75,11.613912535995222
76,11.424319520383932
77,11.665079331097832
78,11.664002741799088
79,11.69632768875359
80,11.608697980926662
81,12.204677501766435
82,12.02165963323812
83,12.377984896691204
84,11.726646535636938
85,12.01238254890312
86,12.50508267886703
87,12.055187354058514
88,12.022187443114975
89,10.930176458827345
90,11.737913452656073
91,11.488889386624056
92,11.664837652824499
93,11.82271032013922
94,12.054104104101748
95,12.22573973560771
96,12.097156646526226
97,12.319916239595543
98,11.67716668838658
99,11.22133334901992
100,11.733729215076803
101,12.261291451522295
102,12.028938870477003
