Id,pred_log
1,12.243583077924342
2,12.116590031057465
3,12.257193996818813
4,12.106705984578326
5,12.60747323772595
6,11.963956763703555
7,12.506664354115168
8,12.355100664184581
9,11.828239094653563
10,11.777100014937867
11,11.753297907428225
12,12.834570671490942
13,11.744873110590367
14,12.280584329602709
15,11.96024276953945
16,11.76593190846779
17,11.94225964633099
18,11.551839427565541
19,11.951297250588174
20,11.667760027814964
21,12.723613671581935
22,11.781634036692608
23,12.36730641382455
24,11.831896149671081
25,11.903688625462642
26,12.458076787676951
27,11.816753577909495
28,12.575213879626695
29,12.103741714932893
30,11.142746723836515
31,11.431048692392059
32,11.886211806317009
33,12.140570872857895
34,12.039275867215785
35,12.60216883394258
36,12.630639841728026
37,11.898397329865467
38,11.949296469913241
39,11.813135263371281
40,11.334084575543114
41,11.867235697612303
42,12.086616232065824
43,11.893121266145647
44,11.809744093092286
45,11.887180609323565
46,12.569814661533607
47,12.462136492803177
48,12.41613864646174
49,11.57341445494052
50,11.736450159975568
51,12.084090607742679
52,11.636586114539776
53,11.598805859967909
54,12.748505228690183
55,11.698939821718648
56,11.97463297237715
57,12.272355637812616
58,12.17569213395259
59,12.984765583350557
60,11.70972044114576
61,12.028398437131449
62,11.475561616583468
63,12.26186305111648
64,11.868167740422395
65,12.361355966138555
66,12.590478637468808
67,12.464938474844226
68,12.250465613325474
69,11.3063875764538
70,12.29796258006199
71,12.529187114750181
72,11.71315507613979
73,12.152618833785732
74,11.874110266948653
75,11.622819323403979
76,11.458212578481481
77,11.649833806330145
78,11.640439166597345
79,11.748840949844814
80,11.627036712016
81,12.205649481439146
82,12.033077661367892
83,12.37262278537161
84,11.757242462278839
85,12.032425265389207
86,12.483435788435434
87,12.06710114858087
88,12.022496279844775
89,11.131397438536597
90,11.739586874234137
91,11.482394030236605
92,11.667317820811467
93,11.872708063991661
94,12.087852250337358
95,12.219111677995395
96,12.114991327727608
97,12.313167441085143
98,11.726780009587467
99,11.317435047976545
100,11.733906082271252
101,12.257470697428525
102,12.019993578256198
103,11.650761073540872
104,12.139472181448085
105,11.987687046724545
106,12.43342401034622
107,11.427680757133075
108,11.481640847697072
109,11.654021627948376
110,12.260276734176317
111,11.887966379231122
112,12.028549511748269
113,12.762169026665054
114,12.334372853875633
115,12.334248392730808
116,12.012178093471498
117,11.797633740077869
118,11.878501228661435
119,12.671478077068391
120,12.04383004039862
121,12.056795385163207
122,11.414317604771684
123,11.864948780552416
124,12.004774573728284
125,12.049101913096735
126,11.435834307879004
127,11.82335113610563
128,11.446965838327118
129,11.915565234351059
130,11.87769644399219
131,12.316868116392612
132,12.28650054689492
133,11.911767491875183
134,12.240164944269303
135,12.052453202819583
136,12.166339129732647
137,11.878846027747935
138,12.11514745444903
139,12.409894711708604
140,12.228533889733212
141,11.53558954896331
142,12.41274187109093
143,11.70886078400114
144,12.295608889003338
145,11.818858099807324
146,11.801644006247784
147,11.556278727547456
148,12.27948623318188
149,11.929292373772205
150,11.606170952375193
151,11.8350439027386
152,12.727262783372248
153,12.13232193891099
154,12.20595138754181
155,11.576154485175394
156,11.326012395942376
157,11.609752363225093
158,12.485908490431155
159,12.381167032701898
160,12.592624218735802
161,12.051256977536923
162,12.929207369305777
163,12.428939208251805
164,11.398937066816814
165,11.888385257869851
166,11.746216875101098
167,12.131348646703659
168,12.789425017022198
169,12.170058217023518
170,12.358680753959709
171,11.629085362265576
172,12.103457480758758
173,12.241929396874824
174,11.938811606423693
175,12.202989259608458
176,12.247871642895994
177,12.310201405999829
178,12.046199702117306
179,12.939867925791084
180,11.637697190935697
181,12.0950073145386
182,12.119039068188792
183,11.707791890411231
184,12.177438573590132
185,11.72266891143981
186,12.612336614145875
187,12.035818686960646
188,11.76220364902168
189,11.892917976663083
190,12.486570507066475
191,12.4779053526551
192,12.103603444347373
193,12.237350874025987
194,11.842933224524181
195,11.738375958964014
196,11.91906624164884
197,12.608721068840742
198,12.458878519719136
199,11.708309235649542
200,12.675371014467325
201,11.798218820654675
202,11.997655119199129
203,11.691993758343996
204,11.884058105173821
205,11.624443955148893
206,12.119276625290176
207,11.84313647686332
208,11.803142494041687
209,12.432335528562016
210,11.931288996529949
211,11.404413601543917
212,11.989415755833264
213,12.466801689806744
214,11.90480259609621
215,11.975960575994401
216,11.87573156924671
217,12.23014972436841
218,11.317162565771211
219,12.334214022597422
220,12.090855602082824
221,12.239355781290604
222,12.282144559788925
223,12.059353140294293
224,11.667906650121829
225,12.958254135365522
226,11.482125816298321
227,12.503325461560335
228,11.496025147859568
229,11.678980710027728
230,12.169850429008362
231,11.836283405628292
232,12.797549150697
233,11.49036185502314
234,11.773413319903495
235,12.251763627659711
236,11.42310189341049
237,12.144148950512085
238,12.277289624282426
239,12.494259422535087
240,11.772199306769553
241,12.484863761946494
242,11.54423854539511
243,11.441795630134523
244,11.815844812108566
245,12.364613622348026
246,12.338976780385046
247,11.82560607002928
248,11.879692188070848
249,12.159022668072547
250,12.519623671890793
251,11.380748519768838
252,12.522667803147447
253,12.06189118774905
254,11.988888073201247
255,11.882341810600726
256,12.323268819849838
257,12.222615494247004
258,12.356200427447979
259,12.279058314046368
260,11.485609365065656
261,12.007404046962945
262,12.708290603799417
263,11.905573308538628
264,11.673170688794064
265,11.431623818021516
266,12.125039610975291
267,12.128450480724874
268,12.05514513060586
269,11.67160789614266
270,11.964944171791457
271,12.492004495573527
272,12.265822337480044
273,12.564820570754916
274,12.004670763624445
275,11.74111031956267
276,12.08750122008991
277,12.19379578130537
278,11.618231395978235
279,12.922076020535455
280,12.322744612794438
281,12.27837671309615
282,12.167061749760407
283,12.27429674563219
284,12.412202163283412
285,12.137892127503187
286,12.003806321825527
287,12.101052762233033
288,11.496491643011758
289,11.61650578601386
290,11.84320380753367
291,12.438500662343406
292,11.77300317316426
293,11.841888946131752
294,12.377204635624281
295,12.0255753966744
296,11.901325798692381
297,11.79090555027522
298,12.348460152901481
299,12.090261930233376
300,11.970610511825038
301,11.964640919238931
302,12.528738837254435
303,12.290293076768593
304,11.78726769434892
305,12.583568532823364
306,12.5575817029685
307,12.36996464028224
308,11.492302478890364
309,11.640027585962498
310,12.839799841806224
311,12.082595789359145
312,11.809671468190198
313,11.711374812158061
314,12.521453519723215
315,12.011259168928829
316,12.127091538135815
317,12.438469663387552
318,12.455113737733376
319,12.66183310982395
320,12.202219060570627
321,12.745975658644698
322,12.736321381551889
323,12.525797573170523
324,11.724778562619719
325,12.420419930291773
326,11.44678927973718
327,12.562574933248996
328,11.899762597652222
329,12.057264725656873
330,11.436300162142217
331,11.854488021183089
332,11.814033773209559
333,12.685945968783846
334,12.171487400537009
335,12.190046101152696
336,12.26256233903352
337,12.854888672815695
338,12.286301548541118
339,12.236660564025838
340,11.911867416708725
341,12.31970730085714
342,11.342522127128191
343,11.434727348122857
344,12.545104567786169
345,11.421247639541106
346,11.83468092701059
347,11.870172222779672
348,12.064211276692527
349,12.154094791449777
350,13.046224075398625
351,12.548883817881801
352,12.223475256931513
353,11.442872834450016
354,11.608463891370036
355,11.917663310712497
356,12.094964170103983
357,12.06151229439981
358,11.882307812819503
359,11.876245068868661
360,12.5981362959563
361,11.921936647374125
362,11.799773991313144
363,12.064696238560169
364,11.60422523088039
365,12.132754810331887
366,11.705827249657245
367,12.036810050310534
368,11.929296205166226
369,11.865518925829923
370,11.99784001715424
371,12.079788780228226
372,11.81024681580413
373,11.742955649095535
374,11.738278016800502
375,12.209352670875424
376,11.229244516848546
377,11.823278595461327
378,12.543738592091861
