Id,pred_log
1,12.177475583673855
2,12.094832039087734
3,12.234448249959408
4,12.020859361095892
5,12.491743110748736
6,12.081748143942866
7,12.538029984030581
8,12.172776685438551
9,11.875776405896119
10,11.930403541360528
11,11.765408299597963
12,12.467305774088143
13,11.801752398572203
14,12.247737616928092
15,11.90864091517014
16,11.835126491241047
17,11.959907844599796
18,11.690965198218683
19,11.989397979540204
20,11.825261309631646
21,12.657779682442657
22,11.82995615152615
23,12.297892071404654
24,11.866700516642132
25,11.98927451077283
26,12.361446100800617
27,11.905952802748395
28,12.520337930326773
29,12.189769130887672
30,11.466681450296113
31,11.710015522119878
32,11.882470302953747
33,12.128804984532255
34,12.113669464776384
35,12.527944891455665
36,12.462522945669432
37,11.987546605259462
38,12.066130611593936
39,11.856885993009737
40,11.498687933740456
41,11.820314151152237
42,12.052655193104195
43,11.977073751667161
44,11.903949150255317
45,11.857515317967216
46,12.411014587747987
47,12.174575206491484
48,12.371122404653114
49,11.809220051702809
50,11.762248138394153
51,12.074733266915075
52,11.795564406228456
53,11.804449427398827
54,12.186621330778177
55,11.839853548150602
56,12.149734738619207
57,12.105544811196705
58,12.076279852962594
59,12.423946999060819
60,11.843428403745792
61,12.087375364638474
62,11.39348628171376
63,12.197074279637937
64,11.959368341545405
65,12.274276085105265
66,12.522202859137794
67,12.29175561958161
68,12.22593397833668
69,11.476620667414863
70,12.163374436027754
71,12.353233079585719
72,11.750673932607738
73,12.110567842676591
74,11.929911470308786
75,11.83656834422645
76,11.573676816058393
77,11.716331734336016
78,11.913436673780843
79,11.783954804496227
80,11.739704794147627
81,12.15093727906061
82,12.050503855224328
83,12.27500708446655
84,11.764025224134862
85,11.987321863647075
86,12.399164321123541
87,12.145542786342837
88,12.05020604456728
89,11.883031774934912
90,11.70168543325241
91,11.624912579412559
92,11.705892590453571
93,11.89731164049814
94,12.030945367468332
95,12.155019818632443
96,12.094365477072982
97,12.248538875959092
98,11.711225902586529
99,11.602929932848946
100,11.775282030057717
101,12.233332148481562
102,12.008094313473498
103,11.828725671172014
104,12.12093967119062
105,12.00105194565558
106,12.266367310253038
107,11.594210209940153
108,11.710787481543457
109,11.688504870533635
110,12.087127550261357
111,11.824433422577142
112,12.041695353876255
113,12.646474844417229
114,12.099831507389439
115,12.255163873275793
116,12.07445778308301
117,11.889828369735012
118,11.930961359927391
119,12.429039346072846
120,12.064182391764218
121,12.077076467441977
122,11.520876920050434
123,11.911435747614785
124,11.929116643579276
125,11.971383256483211
126,11.756398678477142
127,11.822537193556105
128,11.549475206249621
129,11.95824153968273
130,11.992229441082339
131,12.25063378537648
132,12.255980298060322
133,11.965905379857455
134,12.241060750567117
135,11.986936330843983
136,12.054938632255093
137,11.818559210248463
138,11.987786729839485
139,12.225465095049106
140,12.232091022713004
141,11.649318380071714
142,12.27310381115063
143,11.82199738430272
144,12.242903046882683
145,11.94086137530341
146,11.8584476821365
147,11.76054772257085
148,12.309149960316756
149,11.919829958199523
150,11.75082552241153
151,11.855752120908118
152,12.581881931447208
153,12.02671351224447
154,12.17795567594335
155,11.723595057450492
156,11.374627498687738
157,11.75132518371688
158,12.328899207256239
159,12.339094560391851
160,12.28752791916885
161,12.038335540660134
162,12.77198869223509
163,12.521306866108782
164,11.50302517967194
165,11.911461198449182
166,11.784993199241955
167,12.111866994260565
168,12.661193091748059
169,12.18506347929479
170,12.14577169488012
171,11.870591247627532
172,12.078003297801166
173,12.224970520062836
174,11.960229328937508
175,12.040501978997861
176,12.119546477493964
177,12.121666680577952
178,11.968897337045494
179,12.547157694387991
180,11.60656929139412
181,11.993842071707705
182,12.012144753819374
183,11.885830512301771
184,12.0242451037729
185,11.887998798273376
186,12.048085231523055
187,12.073417164846381
188,11.860692344946775
189,11.906149635235039
190,12.347459384882141
191,12.18896534889947
192,12.116310898742318
193,12.201452861541156
194,11.860399098874476
195,11.759592093434987
196,11.88453545478774
197,12.510010871019588
198,12.012222982411446
199,11.869704719916395
200,12.540700580399806
201,11.881928688323777
202,12.032320841014409
203,11.82234374564789
204,11.897501567763129
205,11.74220486664894
206,12.12232786363685
207,11.873346307376963
208,11.768525026925076
209,12.283390901002015
210,12.029963796843068
211,11.406273257962804
212,12.020802666929212
213,12.36229230040167
214,11.956995601468465
215,11.971436243829556
216,11.862293224279874
217,12.236512455421781
218,11.73863691608481
219,12.280920423465126
220,12.071142326101564
221,12.16947160609154
222,12.251277883695613
223,12.000872756463654
224,11.682411532838847
225,12.592441041714064
226,11.569853089880239
227,12.413422581791938
228,11.566749660383845
229,11.72549311933987
230,12.172803098846398
231,11.883256908135763
232,12.543234404576284
233,11.500267320575853
234,11.92762783902049
235,12.327603612755281
236,11.516946337979011
237,12.16941683356835
238,12.279738964023718
239,12.433526235528923
240,11.715471761621126
241,12.44510447743362
242,11.57449867345247
243,11.414126338157615
244,11.872290926153296
245,12.329963946828373
246,12.198117498688656
247,11.901805183190561
248,11.868731429482795
249,12.105451145708404
250,12.141868794742502
251,11.706971907414431
252,12.142321823430233
253,12.04425515395193
254,12.04067853818916
255,11.974251764878296
256,12.16399738700012
257,12.159322924307098
258,12.223277379215892
259,12.25064098783077
260,11.799842302819517
261,11.981323524963644
262,12.46257618976958
263,12.025804146471302
264,11.815678955729682
265,11.536938360438878
266,12.095765676273313
267,12.111395835662389
268,12.000432303674796
269,11.858070622858785
270,11.986664077446294
271,12.337775729956782
272,12.113283931306432
273,12.664049669744259
274,12.012271488795466
275,11.829130876049955
276,11.957459003815101
277,12.151773409719366
278,11.755369320335848
279,12.67089737991499
280,12.228779545620961
281,12.190252106062642
282,12.19286897337578
283,12.210652899337143
284,12.277991763051332
285,12.052199248148026
286,12.018633989231281
287,12.035363549777811
288,11.451102546234447
289,11.604796356739199
290,11.919605713888071
291,12.298034324978179
292,11.844908910713789
293,11.77268298913536
294,12.213695041368881
295,12.104478374749268
296,11.975153673694738
297,11.739664825190822
298,12.187222191084892
299,12.038864619644194
300,12.035292532666281
301,12.006032445511197
302,12.427679534006616
303,12.219648363559886
304,11.80839099180282
305,12.158707010162884
306,12.498273400811776
307,12.19343313629248
308,11.7031853227388
309,11.661790850684163
310,12.576226480713425
311,11.988091661160754
312,11.842256529506992
313,11.866484076044818
314,12.018328869654383
315,11.918740830910625
316,12.152547698936988
317,12.260249804015507
318,12.33119835093164
319,12.574251524781976
320,12.130846883450381
321,12.551110992882503
322,12.632120471242326
323,12.194786700513422
324,11.772005360082927
325,12.16317108853394
326,11.876123720806737
327,12.371330049144568
328,11.845871905772402
329,12.038201158912996
330,11.596107992575352
331,11.953001005173341
332,11.816785037435501
333,12.191374399167149
334,12.245516092810083
335,12.204127304582848
336,12.119118741896788
337,12.508196297944368
338,12.248026046773134
339,12.07927148413098
340,11.969262259624912
341,12.27102262067555
342,11.63449511520946
343,11.556359965123924
344,12.481522643761798
345,11.59493534745397
346,11.88399054488945
347,12.056826241838282
348,12.048999999383408
349,12.10410437264778
350,12.654624004790678
351,12.42438063153517
352,12.071009695236544
353,11.69785547921288
354,11.752637283736146
355,11.939466753484282
356,12.009474342787394
357,12.019315694037669
358,11.950130634795029
359,11.876826376816505
360,12.38508476012226
361,11.942209656858543
362,11.890634446858432
363,12.005234514118627
364,11.74734700089008
365,12.038502858947687
366,11.721212416033634
367,12.024007730301612
368,11.95412073164967
369,11.948149402354353
370,12.093404703471084
371,11.986936560708576
372,11.871924243865006
373,11.83219657438165
374,11.83980664687256
375,12.22103518643803
376,11.713662531833139
377,11.853394275461216
378,12.34702509449026
379,12.597524165982046
380,12.08352195147256
381,11.927966523355803
382,12.114175863258492
383,12.190308134528356
384,11.64527092852772
385,12.298230649637064
386,12.1308051694218
387,11.626640637571718
388,11.815188413809036
389,12.118703528577658
390,13.080240178677327
391,11.831023954156372
392,12.236920456271175
393,11.61872657358765
394,11.566287446112543
395,11.601681478740485
396,11.821282558595472
397,11.857001311070407
398,12.01033449400762
399,11.906771049359502
400,12.280168335475846
401,12.231225252395705
402,12.07751088976782
403,11.688995577281318
404,12.233616970273818
405,12.003261979038122
406,11.896819262358903
407,11.901334389098368
408,12.02458477829206
409,12.473947352192942
410,12.616661072723158
411,11.66253065165471
412,11.917523896046815
413,12.338180182311767
414,11.779577385825558
415,12.170520662451656
416,12.149358290073156
417,11.881630561372878
418,12.121130975759302
419,11.59055241783853
420,11.903604014244895
421,12.030380701867207
422,12.296597643850145
423,11.76008221406157
424,12.645822508785205
425,11.869157313717817
426,11.959813066460233
427,12.239553344301271
428,11.650362628601332
429,12.092558533145779
430,12.087502249985889
431,11.536927428787479
432,11.663997893353132
433,11.748420779783672
434,12.054289837268335
435,11.407061538702242
436,12.137712121780062
437,11.729902045561403
438,11.760903477304037
439,11.852624290851391
440,11.8710983241709
441,12.422591402197153
